,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
3309,False,False,False,37,True,False,False,True,True,False,False,False,False,80.05,3019.1,False,False,True,False,False,True,False,False,False,True,False
3310,True,True,False,66,True,True,False,True,True,True,True,True,True,107.35,7051.95,False,False,True,False,False,True,False,True,False,False,False
3311,False,True,False,26,False,False,True,True,True,False,True,False,False,47.85,1190.5,False,True,False,False,False,True,False,True,False,False,False
3312,False,True,False,63,True,False,True,True,False,True,True,False,False,70.8,4448.8,False,True,False,False,False,True,False,False,True,False,False
3313,False,False,False,10,False,False,False,False,True,False,False,False,False,29.5,255.25,True,True,False,False,True,False,False,False,False,False,True
3314,False,False,False,2,True,False,True,False,False,False,True,True,True,70.75,146.9,True,True,False,False,True,False,False,False,False,True,False
3315,True,True,False,18,True,False,True,False,False,False,False,True,True,59.1,1011.05,False,True,False,False,True,False,False,False,True,False,False
3316,False,True,False,64,True,True,False,False,False,False,False,False,False,25.55,1714.95,False,False,False,True,False,False,True,False,False,False,True
3317,True,False,False,9,True,True,False,False,False,False,False,True,True,84.45,762.5,True,False,True,False,True,False,False,False,False,True,False
3318,False,False,True,28,True,False,False,False,False,False,False,False,False,20.25,535.35,False,False,False,True,True,False,False,False,False,False,True
3319,False,False,False,1,True,False,False,False,True,False,False,False,False,75.55,75.55,False,False,True,False,True,False,False,False,False,True,False
3320,False,False,False,4,True,True,False,False,False,False,False,True,True,85.65,338.9,True,False,True,False,True,False,False,False,False,True,False
3321,True,False,False,38,True,False,False,True,True,True,True,False,True,70.15,2497.35,True,True,False,False,False,True,False,False,True,False,False
3322,False,True,False,66,True,True,False,True,True,False,False,True,False,95.3,6273.4,False,False,True,False,False,True,False,False,False,True,False
3323,False,False,False,1,True,False,False,False,False,False,False,False,True,70.25,70.25,False,False,True,False,True,False,False,False,False,True,False
3324,False,True,False,18,True,False,False,False,False,True,False,False,True,50.3,908.75,False,True,False,False,True,False,False,False,False,False,True
3325,True,False,False,51,True,True,False,False,True,False,True,True,True,97.8,4913.3,True,False,True,False,True,False,False,False,False,True,False
3326,False,False,False,1,True,False,False,False,False,False,False,False,False,46.3,46.3,True,True,False,False,True,False,False,False,False,False,True
3327,False,False,True,12,True,False,False,False,False,False,False,False,False,19.35,212.3,False,False,False,True,False,False,True,True,False,False,False
3328,False,False,False,41,True,True,False,True,True,False,True,True,True,106.3,4443.45,True,False,True,False,True,False,False,False,False,True,False
3329,False,False,False,12,True,True,False,False,False,False,False,False,False,25.0,316.2,False,False,False,True,True,False,False,False,False,True,False
3330,False,True,True,55,True,False,False,False,False,False,False,False,False,20.3,1079.05,False,False,False,True,False,False,True,False,False,False,True
3331,False,False,False,7,True,True,False,False,False,False,False,False,True,75.35,564.65,False,False,True,False,True,False,False,False,False,True,False
3332,False,False,False,12,True,False,False,False,True,True,False,True,True,89.4,1095.65,True,False,True,False,True,False,False,False,False,True,False
3333,False,True,True,68,True,True,True,True,True,True,True,True,False,88.0,6161.9,False,True,False,False,False,False,True,False,True,False,False
3334,True,False,False,5,True,True,False,False,False,False,True,False,True,83.15,446.05,True,False,True,False,True,False,False,False,True,False,False
3335,True,False,False,49,True,False,False,False,False,False,False,False,False,43.8,2106.05,False,True,False,False,True,False,False,False,False,False,True
3336,False,False,False,40,False,False,True,True,True,False,True,True,False,62.05,2511.55,False,True,False,False,False,True,False,False,True,False,False
3337,False,False,False,16,True,False,False,False,False,False,False,False,False,20.1,318.6,False,False,False,True,False,True,False,True,False,False,False
3338,False,False,False,10,True,True,False,False,False,False,False,False,True,74.15,811.8,True,False,True,False,True,False,False,False,False,False,True
3339,False,True,False,72,True,True,False,True,True,False,True,True,True,101.35,7323.15,False,False,True,False,False,True,False,False,False,True,False
3340,True,False,False,2,True,True,False,False,False,False,False,True,True,84.05,186.05,False,False,True,False,True,False,False,False,False,True,False
3341,False,True,True,23,True,False,False,False,False,False,False,False,False,20.9,454.0,False,False,False,True,False,False,True,False,False,False,True
3342,True,False,False,71,True,True,False,True,True,False,True,True,True,105.9,7521.95,False,False,True,False,False,True,False,False,False,True,False
3343,False,True,False,11,True,True,False,False,True,False,True,True,True,99.5,1056.95,True,False,True,False,True,False,False,False,False,True,False
3344,False,False,False,1,True,False,False,False,False,False,False,False,True,44.15,44.15,True,True,False,False,True,False,False,False,False,False,True
3345,False,False,False,16,True,False,False,True,False,True,False,False,True,53.9,834.15,True,True,False,False,True,False,False,False,False,False,True
3346,False,False,False,1,True,True,False,False,False,False,False,True,True,85.45,85.45,True,False,True,False,True,False,False,False,False,False,True
3347,False,True,False,12,True,False,False,True,False,False,False,True,True,85.05,999.8,False,False,True,False,True,False,False,False,True,False,False
3348,False,False,False,54,False,False,True,False,False,True,False,True,False,44.1,2369.7,False,True,False,False,False,True,False,True,False,False,False
3349,False,True,False,68,True,True,False,True,True,True,False,False,False,90.2,6297.65,False,False,True,False,False,False,True,False,True,False,False
3350,False,True,True,4,True,True,False,False,False,False,False,False,False,50.85,239.55,True,True,False,False,True,False,False,False,False,False,True
3351,False,False,True,1,True,False,False,False,True,False,False,True,False,59.2,59.2,True,True,False,False,True,False,False,False,False,True,False
3352,False,False,False,27,True,False,True,False,False,True,False,False,False,53.45,1461.45,False,True,False,False,True,False,False,False,False,False,True
3353,False,False,False,21,True,False,False,False,False,False,False,False,True,19.95,416.4,False,False,False,True,True,False,False,False,False,False,True
3354,False,False,False,13,True,False,False,False,True,False,True,False,True,83.2,1060.6,True,False,True,False,True,False,False,False,False,True,False
3355,True,False,False,64,True,True,False,True,True,True,False,True,False,74.65,4869.35,False,True,False,False,True,False,False,False,True,False,False
3356,False,False,False,1,True,False,True,True,False,False,False,False,True,54.9,54.9,True,True,False,False,True,False,False,False,False,True,False
3357,False,True,False,57,False,False,False,True,True,True,True,True,True,57.5,3265.95,False,True,False,False,False,False,True,True,False,False,False
3358,False,True,False,21,True,True,True,False,True,False,True,True,True,103.9,2254.2,True,False,True,False,True,False,False,False,False,True,False
3359,False,False,False,19,True,False,False,False,False,False,False,False,False,19.65,358.15,False,False,False,True,False,False,True,False,False,False,True
3360,False,True,False,31,True,False,False,False,True,False,True,True,True,93.8,2939.8,False,False,True,False,False,True,False,False,False,True,False
3361,False,False,False,52,True,True,True,True,True,True,True,True,True,89.25,4652.4,False,True,False,False,False,False,True,False,False,False,True
3362,False,False,False,46,True,True,False,True,True,False,False,True,True,94.15,4408.45,False,False,True,False,False,True,False,False,False,True,False
3363,True,False,False,11,True,True,True,False,False,False,False,False,True,55.6,580.8,False,True,False,False,True,False,False,False,False,True,False
3364,False,True,True,53,False,False,True,True,True,False,False,True,True,48.7,2495.2,False,True,False,False,True,False,False,True,False,False,False
3365,False,True,True,11,True,False,False,False,False,False,False,False,True,19.25,180.3,True,False,False,True,True,False,False,False,False,False,True
3366,True,False,False,57,True,True,False,True,False,True,True,True,True,104.9,5913.95,False,False,True,False,True,False,False,True,False,False,False
3367,True,False,False,2,True,True,False,False,False,False,False,False,True,75.45,158.4,True,False,True,False,True,False,False,False,False,False,True
3368,True,False,False,2,True,False,True,True,False,False,False,False,False,54.85,104.2,True,True,False,False,True,False,False,False,False,False,True
3369,False,True,True,71,True,False,False,False,False,False,False,False,False,19.9,1389.35,False,False,False,True,False,False,True,True,False,False,False
3370,False,True,True,1,True,False,False,False,False,False,False,False,True,19.4,19.4,False,False,False,True,True,False,False,False,False,False,True
3371,False,True,False,68,True,True,False,False,False,False,False,False,False,25.05,1629.2,False,False,False,True,False,False,True,False,True,False,False
3372,False,True,False,72,True,False,True,True,True,True,True,True,False,84.45,6033.1,False,True,False,False,False,False,True,False,False,False,True
3373,False,False,False,2,True,False,False,False,False,False,False,False,False,19.3,44.4,False,False,False,True,True,False,False,False,False,False,True
3374,True,True,False,1,True,True,False,False,False,False,True,True,True,95.1,95.1,True,False,True,False,True,False,False,False,False,True,False
3375,False,False,False,41,True,False,True,False,True,True,True,True,True,79.85,3320.75,False,True,False,False,False,True,False,True,False,False,False
3376,False,True,True,72,True,True,False,False,False,False,False,False,False,25.55,1867.7,False,False,False,True,False,False,True,False,True,False,False
3377,False,True,False,6,True,True,False,False,False,False,False,False,True,75.5,438.0,True,False,True,False,True,False,False,False,False,True,False
